Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-03-08 00:00:00-05:00,23.85978125382481,23.887962743256963,23.67191003267995,23.742361068725586,22000,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,23.724517635712182,23.724517635712182,23.026571921218377,23.196596145629883,17600,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,23.314954212603226,23.46525192260742,23.211623865091582,23.465251922607422,3400,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,23.343137289717234,23.466194152832035,23.2679884296138,23.46619415283203,7400,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,23.239806330621995,23.239806330621995,22.77482333073142,22.82179069519043,9500,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,22.765430462415505,22.939211868292443,22.760732650756836,22.760732650756836,4200,0.0,0.0,0.0
2022-03-16 00:00:00-04:00,22.770122296829314,22.770122296829314,22.68557961941554,22.71657943725586,2400,0.0,0.0,0.0
2022-03-17 00:00:00-04:00,22.97678352835821,22.97678352835821,22.794548943069092,22.80582046508789,1400,0.0,0.0,0.0
2022-03-18 00:00:00-04:00,22.751339088749845,22.751339088749845,22.4892578125,22.4892578125,3700,0.0,0.0,0.0
2022-03-21 00:00:00-04:00,22.77012401964116,22.86406053406267,22.56346512126582,22.79830551147461,4400,0.0,0.0,0.0
2022-03-22 00:00:00-04:00,22.75133498632007,22.75133498632007,22.611369964527995,22.648006439208984,3300,0.0,0.0,0.0
2022-03-23 00:00:00-04:00,22.826481362656644,22.826481362656644,22.760726351156077,22.7757568359375,1400,0.0,0.0,0.0
2022-03-24 00:00:00-04:00,22.788912071644788,22.817093563961492,22.610432870352376,22.74757957458496,4200,0.0,0.0,0.0
2022-03-25 00:00:00-04:00,22.732550892451805,22.7983059162072,22.732550892451805,22.774822235107422,3400,0.0,0.0,0.0
2022-03-28 00:00:00-04:00,22.723156199819964,22.723156199819964,22.659278869628906,22.659278869628906,3200,0.0,0.0,0.0
2022-03-29 00:00:00-04:00,22.544680060758246,22.544680060758246,22.516498565673828,22.516498565673828,2000,0.0,0.0,0.0
2022-03-30 00:00:00-04:00,22.76073022487788,22.76073022487788,22.698732376098633,22.698732376098633,2400,0.0,0.0,0.0
2022-03-31 00:00:00-04:00,22.83587909128207,22.83587909128207,22.60855484008789,22.60855484008789,1900,0.0,0.0,0.0
2022-04-01 00:00:00-04:00,22.676187831955428,22.779518178476952,22.666794001208924,22.70718765258789,36600,0.0,0.0,0.0
2022-04-04 00:00:00-04:00,22.798305382280414,22.84527274338002,22.68558120727539,22.68558120727539,4200,0.0,0.0,0.0
2022-04-05 00:00:00-04:00,22.76542663574219,22.76542663574219,22.76542663574219,22.765426635742188,100,0.0,0.0,0.0
2022-04-06 00:00:00-04:00,22.826485943024085,22.91854476928711,22.826485943024085,22.91854476928711,700,0.0,0.0,0.0
2022-04-07 00:00:00-04:00,23.01435865927331,23.01435865927331,23.00496482849121,23.00496482849121,300,0.0,0.0,0.0
2022-04-08 00:00:00-04:00,23.014359154058397,23.014359154058397,22.9204226359079,22.926998138427734,6600,0.0,0.0,0.0
2022-04-11 00:00:00-04:00,23.1176913654874,23.155264900760375,23.08950987026501,23.143993377685547,3500,0.0,0.0,0.0
2022-04-12 00:00:00-04:00,23.116748368925137,23.116748368925137,23.00496482849121,23.00496482849121,4100,0.0,0.0,0.0
2022-04-13 00:00:00-04:00,23.08011516066635,23.29616790741641,22.995572469904996,23.267988204956055,6200,0.0,0.0,0.0
2022-04-14 00:00:00-04:00,23.202229774526614,23.615547544649754,23.202229774526614,23.574216842651367,2800,0.0,0.0,0.0
2022-04-18 00:00:00-04:00,23.68130586831133,23.972509264071178,23.629642483602446,23.859785079956055,14000,0.0,0.0,0.0
2022-04-19 00:00:00-04:00,23.66251697191295,23.66251697191295,23.43707042419809,23.555429458618164,4000,0.0,0.0,0.0
2022-04-20 00:00:00-04:00,23.484038206294237,23.484038206294237,23.371314034560456,23.437070846557617,4500,0.0,0.0,0.0
2022-04-21 00:00:00-04:00,23.531006124942078,23.56858144697581,23.469948914172225,23.516916275024414,4600,0.0,0.0,0.0
2022-04-22 00:00:00-04:00,23.747059739607586,23.794027098672526,23.67191089008974,23.7404842376709,2800,0.0,0.0,0.0
2022-04-25 00:00:00-04:00,23.933994126710605,24.094624514859458,23.933994126710605,24.03826332092285,90300,0.0,0.0,0.0
2022-04-26 00:00:00-04:00,23.89265870300057,24.094621564205024,23.89265870300057,24.03168487548828,7600,0.0,0.0,0.0
2022-04-27 00:00:00-04:00,24.13219770040086,25.329883267651738,24.073018183257457,24.309736251831055,8200,0.0,0.0,0.0
2022-04-28 00:00:00-04:00,24.376433479872734,24.46003552732906,24.282496964451123,24.28813362121582,8400,0.0,0.0,0.0
2022-04-29 00:00:00-04:00,24.479761005568584,24.67702785883295,23.718878666840162,24.633817672729492,18100,0.0,0.0,0.0
2022-05-02 00:00:00-04:00,24.7991456940224,24.940049574618257,24.658241813426546,24.74278450012207,21700,0.0,0.0,0.0
2022-05-03 00:00:00-04:00,24.7521783310538,24.7991456940224,24.667635644358274,24.74278450012207,11700,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,24.9118676592585,25.36276075376429,24.470366603159594,24.526729583740234,15000,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,24.498548645094363,24.89308055959325,24.498548645094363,24.72869300842285,9900,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,24.770966410613056,24.808539943283506,24.51733834624973,24.714603424072266,95600,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,24.82732760546377,27.109976601353548,24.578397352490548,24.714603424072266,167000,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,24.498550800203677,24.9682316067963,24.498550800203677,24.944747924804688,25700,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,24.949443486550837,25.099741198566377,24.808539605497522,25.04056167602539,22500,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,25.34397466324041,26.85540851482043,25.268825809501795,25.484878540039062,66400,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,25.390942841942717,25.560026412596432,25.22185747959907,25.315793991088867,55800,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,25.390942848219375,26.255155529097262,25.015196802167303,25.193675994873047,62700,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,25.1467083527098,25.250036901693402,25.03398418182143,25.095043182373047,82900,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,25.184281855098277,25.268824535252172,25.052771815609955,25.072498321533203,14500,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,24.977625420131933,25.362763537928227,24.940050095620055,25.03492546081543,20900,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,24.93065684972677,25.77608190174084,24.742783819639197,25.019895553588867,69700,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,24.88368489122346,25.13731291574321,24.855503402380222,25.098798751831055,37800,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,25.09974000733069,25.118527668363484,24.82732608911508,24.93065643310547,120100,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,25.268825745579914,25.37215609109287,25.080954507553628,25.209646224975586,9100,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,25.390943943348244,25.466092797461894,25.08846904407255,25.12792205810547,33500,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,24.89308086489438,25.203070102110374,24.864899373623853,25.174888610839844,27600,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,25.033985263763313,25.080954416867552,24.714602189414435,24.911869049072266,68900,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,25.005805015426457,25.005805015426457,24.59248543561967,24.82732582092285,30700,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,24.58309352106341,25.403155450776286,24.235528935384025,24.470369338989258,43500,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,24.42340100550568,24.65824139978939,24.40461334395738,24.53612518310547,112600,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,24.611276092303047,24.648849626846488,24.45158453919053,24.639455795288086,78300,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,24.63945183980794,24.855504555896808,24.63945183980794,24.770963668823242,30800,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,24.770963117587502,24.79914281542164,24.47506374850017,24.564302444458008,30200,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,24.244923828286,24.639455795288086,24.2355299967276,24.639455795288086,13600,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,24.723995070496763,24.75217656127698,24.51733617984492,24.733388900756836,41700,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,24.893080719268653,25.024590761048536,24.855505397794435,24.94944190979004,13500,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,24.977624489110653,24.977624489110653,24.799145287712086,24.88368797302246,52000,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,24.893082705418816,24.893082705418816,24.714603497555796,24.782238006591797,13800,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,24.65824085632113,24.84611388428338,24.517336981194433,24.68642234802246,108700,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,24.667634725886682,24.844234440771604,24.611273534084894,24.82168960571289,10200,0.0,0.0,0.0
2022-06-21 00:00:00-04:00,24.601880079309918,24.752177787537217,22.76073046599049,24.42340087890625,326800,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,24.695817814174745,24.817934036254886,24.695817814174745,24.817934036254883,95600,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,24.89308086489438,25.238765941043727,24.878991015104095,25.174888610839844,37400,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,25.2406459694261,25.59760257478594,25.231252138799526,25.259431838989258,70500,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,25.409731324235945,25.47548814322473,25.268827438354492,25.268827438354492,11500,0.0,0.0,0.0
